city,lat,lng,population
Son Servera,39.6208,3.36,11817
Jacala,21.0053,-99.1719,12057
Priolo Gargallo,37.1667,15.1833,11883
Kentville,45.0775,-64.4958,12088
Baohe,33.2033,106.9544,11897
Weiz,47.2189,15.6253,11431
Baxiangshan,23.763,115.9626,12039
Chevigny-Saint-Sauveur,47.3017,5.1356,11160
Gambettola,44.1167,12.3333,10704
Little Chute,44.2905,-88.3206,12081
Bainbridge,30.9046,-84.5727,12081
Tiszakécske,46.9311,20.095,11990
Saint-Martin-Boulogne,50.7258,1.6322,11226
Welver,51.6167,7.9583,11940
Erfelek,41.8793,34.9184,12049
Wang Saphung,17.2995,101.7624,11992
San Andrés de Llevaneras,41.5733,2.4828,11133
San Antonio Palopó,14.7,-91.1167,11728
Xincheng,36.0311,113.558,11866
Sedro-Woolley,48.5112,-122.2321,12072
Minden,32.6187,-93.2762,12071
Flores de Goiás,-14.4489,-47.05,12066
Ardanuç,41.1233,42.0647,12056
Oestrich-Winkel,50.0085,8.0199,11869
Novoīshīmskīy,53.1981,66.7694,12064
Alfonsine,44.5061,12.0411,11953
Grantsville,40.6148,-112.4777,12064
Somerville,40.5696,-74.6092,12063
Middle Valley,35.1877,-85.1958,12061
São Miguel das Matas,-13.0478,-39.4558,12009
Oswaldtwistle,53.743,-2.393,11803
Alavus,62.5861,23.6194,12044
Castelginest,43.6936,1.4328,10734
Fiume Veneto,45.9333,12.7333,11729
Loano,44.129,8.2598,11224
Opmeer,52.7033,4.9444,11779
Ait Amar,33.85,-5.0667,11946
Toropets,56.5,31.6333,12048
Ipaumirim,-6.79,-38.7189,12009
Dário Meira,-14.4358,-39.9078,12022
Union Park,28.5645,-81.2354,12052
Havixbeck,51.9778,7.4167,11829
Don Sak,9.3169,99.6944,11934
Joaquim Távora,-23.4989,-49.905,12009
Martuni,40.14,45.3064,11987
South Charleston,38.3482,-81.711,12047
Fairfax Station,38.7942,-77.3358,12046
Souq Jamaa Fdalate,33.5911,-7.2792,11966
Sowerby Bridge,53.71,-1.91,11703
São Pedro da Água Branca,-5.085,-48.4289,12028
Huité,14.9175,-89.7172,12021
Corbas,45.6681,4.9019,11108
Thiers,45.8564,3.5475,11778
Lanuza,9.2342,126.0644,12001
Al Fayd,30.6167,-8.2167,12011
Leeds,33.5429,-86.5636,12040
Holiday City-Berkeley,39.9639,-74.2787,12040
Beniaján,37.9833,-1.0667,11233
Bad Fallingbostel,52.8675,9.6967,11852
East Bethel,45.3557,-93.2038,12038
Richland,40.2841,-78.845,12038
Villefranche-de-Rouergue,44.3525,2.0342,11781
Southwick,54.9193,-1.4062,10535
Festus,38.2192,-90.4095,12036
Aperibé,-21.6208,-42.1028,11901
Giffoni Valle Piana,40.7167,14.9333,11899
Valentigney,47.4625,6.8322,10912
Riverview,42.1728,-83.1935,12032
Villepreux,48.83,2.0022,10975
Altstätten,47.378,9.5488,11730
Bath,42.3219,-77.3083,12029
Saint-Gaudens,43.1081,0.7233,11604
Meitingen,48.5333,10.8333,11637
Nong Bua,15.8647,100.5858,11951
Gainza,13.6167,123.15,11262
Smithfield,41.8347,-111.8266,12025
Comasagua,13.6333,-89.3833,11870
Kőszeg,47.3817,16.5519,11805
Swan Hill,-35.3333,143.55,11103
Blaricum,52.2728,5.2422,11202
Korb,48.8417,9.3611,10759
Cave,41.8167,12.9333,11381
Galvarino,-38.4,-72.7833,11996
Mainvilliers,48.4531,1.4619,11087
Weatherford,35.5384,-98.6872,12017
Miller Place,40.9374,-72.9864,12016
Bilovodsk,49.1992,39.5756,12000
Lichtenstein,50.7564,12.6317,11285
Longuenesse,50.7356,2.2372,10736
Sajószentpéter,48.2169,20.7183,11679
Ponteland,55.048,-1.747,10921
Betânia,-8.2767,-38.0339,12003
El Arba Des Bir Lenni,34.3272,-4.2039,11866
Rapho,40.1576,-76.458,12011
Beauharnois,45.32,-73.87,12011
Anao,15.7304,120.6264,11528
Ain Beida,31.585,-8.608,11978
Les Îles-de-la-Madeleine,47.3833,-61.8667,12010
Zlaté Moravce,48.3781,18.3964,11583
Issoudun,46.9481,1.9933,11690
Josefina,8.2,123.5333,11799
Nyírbátor,47.8353,22.13,11831
Doesburg,52.0167,6.1333,11148
Princetown,5.9,-57.17,12000
Kissing,48.3,10.9833,11508
Volosovo,59.45,29.4833,11987
Campo Alegre,-26.1928,-49.2658,11981
Spring Lake,35.1842,-78.9959,12005
Bømlo,59.7794,5.2183,11957
Poranga,-4.745,-40.9258,12001
Holyhead,53.309,-4.633,11431
Krasnousol’skiy,53.8947,56.4686,11991
Patu,-6.11,-37.6369,11964
Folkston,30.8393,-82.0073,12001
Sárbogárd,46.8878,18.6193,11937
Macedonia,41.3147,-81.4989,12000
Casteldaccia,38.05,13.5333,11655
Hildburghausen,50.4261,10.7289,11836
Tlacolulan,19.6667,-97,11431
Carnot-Moon,40.5187,-80.2178,11997
Jerome,42.7183,-114.5159,11996
Kasaji,-10.3662,23.45,11969
Pritzwalk,53.1497,12.1831,11924
Geisenheim,49.9831,7.9656,11704
Prairie Ridge,47.1443,-122.1408,11994
Matmata,34.1,-4.55,11928
Union,38.44,-90.9927,11990
Montrose,56.708,-2.467,11955
Hamilton Square,40.2248,-74.6526,11989
Erbaocun,42.9633,93.1714,11972
Abergele,53.28,-3.58,10577
Moncks Corner,33.1631,-80.0135,11986
Ghabāghib,33.1839,36.2264,11802
Goulds,25.5614,-80.388,11984
Killarney,52.0588,-9.5072,11902
Dinkelsbühl,49.0708,10.3194,11825
Alijó,41.2764,-7.4749,11942
Caldogno,45.6118,11.5076,11272
North Lebanon,40.3668,-76.4215,11981
Palos de la Frontera,37.2283,-6.8944,11742
Santa Flavia,38.0833,13.5333,11212
Bátonyterenye,47.9892,19.8286,11829
Mykhailivka,47.2717,35.2248,11949
Chaumont-Gistoux,50.6839,4.6947,11731
Santoña,43.4414,-3.4575,11019
Newton,41.0534,-74.7527,11974
Cedro,-7.7219,-39.2389,11891
Janów Lubelski,50.7,22.4,11879
Maltby,47.8027,-122.1044,11972
Jiajin,25.6426,108.3511,11954
Gardone Val Trompia,45.6833,10.1833,11538
Cogolin,43.2525,6.53,11556
Villebon-sur-Yvette,48.7,2.2278,10546
Garden City,43.6526,-116.2743,11969
Somersworth,43.2534,-70.8856,11968
Serravalle Pistoiese,43.9,10.8333,11689
Bordentown,40.142,-74.7098,11967
Diez,50.3708,8.0158,11074
Norton,41.0294,-81.6461,11966
Bad Dürrenberg,51.2955,12.0658,11643
Tigzirt,36.8931,4.1225,11962
Ellwood City,40.8619,-80.283,11962
Glenwood Springs,39.5455,-107.3346,11962
Great Wyrley,52.6593,-2.0102,11060
Greensburg,39.3515,-85.5024,11960
Tucson Estates,32.1792,-111.1254,11960
Pavlikeni,43.2375,25.3074,11921
Negreşti-Oaş,47.8694,23.4242,11867
Macclenny,30.281,-82.1252,11958
Echelon,39.8482,-74.9957,11957
East Grand Rapids,42.9464,-85.6088,11956
Drolshagen,51.0333,7.7667,11779
Newberry,34.2812,-81.601,11954
Cernay,47.8067,7.1758,11326
Sidi Amer El Hadi,34.7992,-5.8394,11814
Villeneuve-Tolosane,43.5236,1.3417,9987
La Puebla del Río,37.2667,-6.05,11920
Chuquicamata,-22.32,-68.93,11941
Arenzano,44.4035,8.6827,11478
Çüngüş,38.2122,39.2884,11927
Myjava,48.7578,17.5686,11708
Sandy,52.131,-0.297,11657
Onet Village,44.3656,2.5936,11659
Lansing,39.2428,-94.8971,11949
Tizi Nisly,32.4667,-5.7667,11918
Campobello di Mazara,37.6333,12.75,11769
Mondaí,-27.1028,-53.4019,11889
Brookhaven,31.5803,-90.4432,11947
Nowe Miasto Lubawskie,53.4167,19.5833,10997
Winfield,37.274,-96.9499,11943
Finale Ligure,44.1691,8.3435,11613
Olivenza,38.6858,-7.1008,11912
Norwalk,41.4895,-93.6913,11938
Nambour,-26.6269,152.9592,11187
West Deer,40.635,-79.8693,11937
Sassenburg,52.5167,10.6333,11803
Camp Pendleton South,33.2284,-117.3791,11936
Hudson,28.3594,-82.6888,11936
Clermont,49.3789,2.4125,10183
Qazmalar,40.9814,47.8458,11867
Belp,46.8914,7.4972,11439
Vaux-le-Pénil,48.5264,2.6822,10985
Spencer,42.2471,-71.9919,11928
Pozharan,42.3648,21.3372,11749
Robinson,31.4501,-97.1201,11926
San Michele al Tagliamento,45.7636,12.9953,11822
Newport East,41.5158,-71.2878,11925
Pilis,47.2858,19.5469,11678
Portales,34.1753,-103.3565,11921
Castenedolo,45.4704,10.2967,11482
Bechloul,36.3167,4.0667,11775
Miesbach,47.789,11.8338,11562
Amelia,42.5535,12.4168,11828
Downham Market,52.6,0.39,9994
Maniago,46.1667,12.7167,11746
Meghraj,23.5,73.5,11363
Wellington North,43.9,-80.57,11914
Ploufragan,48.4894,-2.7958,11489
St. Andrews,50.27,-96.9747,11913
Veurne,51.0722,2.6622,11790
Torton,52.4522,-2.1606,11841
São Sebastião de Lagoa de Roça,-7.0828,-35.835,11677
Port Washington,43.3847,-87.8852,11911
Somerville,-38.226,145.177,11336
Wootton,52.2007,-0.8857,11180
Villa Aldama,19.65,-97.2333,11760
Maxhütte-Haidhof,49.2,12.1,11575
Waimea,20.0124,-155.6378,11908
Lendinara,45.085,11.6006,11694
Eijsden,50.7778,5.7108,11565
Arkadak,51.9333,43.5,11895
Green River,41.5124,-109.4708,11906
Tremonton,41.7187,-112.1891,11905
Ibirá,-21.08,-49.2408,11861
Terra Alta,-1.0378,-47.9078,11847
Bitritto,41.05,16.8333,11277
Osterhofen,48.7,13.0167,11798
Carleton Place,45.1333,-76.1333,11901
Vendas Novas,38.6833,-8.45,11846
Santa Cruz Itundujia,16.8667,-97.65,11616
Ivybridge,50.389,-3.921,11851
Palmilla,-34.6,-71.3667,11844
Ban Phan Don,17.129,102.9618,11739
Cottage Grove,43.7961,-123.0573,11892
Pellezzano,40.7333,14.7667,11101
Ojuelos de Jalisco,21.8642,-101.5933,11881
Ban Bang Lamung,13.047,100.9289,11324
Neuville-en-Ferrain,50.7467,3.1581,10231
Inhangapi,-1.43,-47.9169,11861
Upper,39.2563,-74.727,11886
Büdelsdorf,54.3167,9.6833,10297
Sárospatak,48.3189,21.5661,11768
Macerata Campania,41.0667,14.2667,10507
Ukrainsk,48.1,37.3667,11824
Novaya Lyalya,59.05,60.6,11879
Mazzarino,37.3,14.2,11842
Guidel,47.7906,-3.4886,11659
Valley Falls,41.9234,-71.3923,11882
Stafford,41.9876,-72.3122,11881
El Palmar,14.65,-91.5833,11875
Ban Bang Toei,14.0656,100.5226,10828
Bopfingen,48.8569,10.3522,11727
Berkley,39.8045,-105.0281,11879
Nacozari Viejo,30.42,-109.65,11872
Peixe,-12.025,-48.5389,11873
Alamedin,42.89,74.63,11773
Robertsville,40.3395,-74.2939,11874
Matino,40.0333,18.1333,11444
Saint-Pierre-du-Perray,48.6131,2.4953,10930
Delavan,42.6281,-88.6324,11871
Langgöns,50.5,8.6667,11648
Horodnia,51.8833,31.5833,11852
Abasolo,24.0559,-98.3733,11862
Sandown,50.6551,-1.1541,11868
Kingston,-42.9769,147.3083,10409
Patterson,41.4849,-73.5921,11866
Vineyard,40.3059,-111.7545,11866
Elgóibar,43.2142,-2.4169,11570
Sogndal,61.2297,7.1006,11847
Zetel,53.4197,7.9742,11720
Coswig,51.8833,12.4333,11824
Mülheim-Kärlich,50.3869,7.4953,11177
Kuchinarai,16.5318,104.044,11753
Ovidiopol,46.2667,30.4333,11741
Isperih,43.7204,26.8281,11797
Richfield,43.2372,-88.2413,11854
Port Lavaca,28.6181,-96.6278,11854
Whistler,50.1208,-122.9544,11854
Macajuba,-12.1358,-40.36,11837
Moulay Driss Zerhoun,34.0559,-5.5183,11615
Otsego,42.4575,-85.6979,11852
Malvern,34.3734,-92.8205,11851
Cricova,47.1389,28.8614,10669
Monschau,50.55,6.25,11726
Cadillac,44.2494,-85.4163,11850
Holešov,49.3333,17.5783,11509
Malargüe,-35.4745,-69.5853,11847
Worb,46.9306,7.5644,11311
Inzago,45.5333,9.4833,10949
Santiago,9.8291,-84.3044,11512
Lake Station,41.5729,-87.2599,11845
Healdsburg,38.6229,-122.8651,11845
Brighton,44.1222,-77.7642,11844
São Félix do Araguaia,-11.6169,-50.6689,11843
Tolcayuca,19.95,-98.9167,11746
Sandy,45.3986,-122.2692,11843
Bocaina,-22.1361,-48.5181,11810
East Renton Highlands,47.4718,-122.0854,11842
East Whiteland,40.0474,-75.5547,11841
Rodenbach,50.15,9.0333,11173
Casino,-28.8483,153.0511,10914
Scorniceşti,44.57,24.55,11766
Red Bank,35.1117,-85.2961,11840
Brown Deer,43.1743,-87.975,11839
Ban Wiang Phan,20.4034,99.8856,11569
Azcoitia,43.1792,-2.3106,11627
Crestwood,38.5569,-90.3782,11834
Grants,35.1538,-107.8335,11833
Wormer,52.4972,4.8089,11470
Gouvêa,-18.4539,-43.7408,11818
Opatija,45.3347,14.3069,11659
Moldava nad Bodvou,48.6156,20.9992,11260
Rio dos Cedros,-26.7378,-49.2739,11808
Céu Azul,-25.1469,-53.8489,11819
Dolo Bay,4.1833,42.0833,11810
Caetanópolis,-19.295,-44.4189,11749
Neuhausen am Rheinfall,47.6831,8.6167,10510
Chaplygin,53.2417,39.9667,11802
Wrentham,42.0513,-71.3552,11823
Prudhoe,54.961,-1.849,11675
Überherrn,49.25,6.7,11487
Haradok,55.4667,29.9833,11814
Malibu,34.0368,-118.7845,11820
Porto-Vecchio,41.5908,9.2797,11748
Pornichet,47.2658,-2.34,10952
Alto Rio Doce,-21.0258,-43.4108,11792
Castano Primo,45.55,8.7667,11228
Smyrna,39.2936,-75.6083,11813
Conceição dos Ouros,-22.4128,-45.7978,11748
Mudgee,-32.6125,149.5872,10923
Tifni,31.6281,-6.9444,11760
Codigoro,44.8333,12.1167,11740
Óbidos,39.3585,-9.176,11689
Mareeba,-16.9833,145.4167,11079
Campagnano di Roma,42.1333,12.3833,11561
Cisneros,6.5383,-75.0886,11555
Halásztelek,47.3608,18.9878,10581
Benedito Novo,-26.7828,-49.3639,11775
Baranivka,50.3,27.6667,11765
Market Drayton,52.9044,-2.4848,11773
Labin,45.0833,14.1167,11642
Venosa,40.9667,15.8167,11732
Bucyrus,40.8054,-82.9719,11800
Mömbris,50.0667,9.1667,11480
Zayukovo,43.6161,43.3339,11717
Santo Antônio do Jacinto,-16.5339,-40.1758,11775
La Roche-sur-Foron,46.0669,6.3119,11175
Cafayate,-26.07,-65.98,11785
Medina Sidonia,36.4667,-5.9167,11773
Valencia West,32.1355,-111.1123,11796
Viera East,28.261,-80.715,11796
Phon,15.816,102.5998,11593
Lommedalen,59.95,10.4667,11200
San Pedro,17.9214,-87.9611,11767
Guspini,39.54,8.6267,11725
Târgu Lăpuş,47.4525,23.8631,11744
Obernai,48.4622,7.4819,11350
Hauzenberg,48.6517,13.6236,11649
Cuers,43.2375,6.0708,11560
Sainte-Savine,48.2947,4.0489,10409
Tiny,44.6833,-79.95,11787
Irupi,-20.345,-41.6408,11723
Norfolk,42.1163,-71.3295,11786
Kankaanpää,61.8042,22.3944,11769
Sítio do Quinto,-10.35,-38.2169,11767
Riolândia,-19.99,-49.6808,11766
Trofarello,44.9833,7.7333,10901
Cologno al Serio,45.5833,9.7,11180
Tring,51.7962,-0.6592,11730
Tomball,30.0951,-95.6194,11778
Gänserndorf,48.3406,16.7175,11404
Hawera,-39.5833,174.2833,10300
Lieksa,63.3167,30.0167,11772
Dolinsk,47.3167,142.8,11765
Jaqueira,-8.7269,-35.7928,11644
Vlašim,49.7064,14.8989,11496
Padiham,53.797,-2.311,10098
Florida City,25.4418,-80.4685,11771
Étaples,50.5178,1.6406,10926
Arataca,-15.2628,-39.4139,11737
Cisternino,40.75,17.4167,11553
Courrières,50.4581,2.9472,10544
Zero Branco,45.6,12.1667,11329
Vasylkivka,48.2084,36.0253,11738
Wanaque,41.044,-74.29,11762
Englefield Green,51.4301,-0.5699,10607
Hollabrunn,48.5667,16.0833,11681
Scotts Valley,37.0555,-122.0118,11757
Góra,51.6667,16.55,11678
Jarābulus,36.8175,38.0111,11570
São João do Manhuaçu,-20.3939,-42.1508,11674
Stokke,59.24,10.2708,11657
José María Morelos,19.75,-88.7,11750
Darnétal,49.4447,1.1511,9773
Puente Nacional,5.8772,-73.6786,11718
Robstown,27.7886,-97.6685,11755
Mezdra,43.1425,23.7142,11719
Georgetown,33.3595,-79.2958,11754
Sunninghill,51.405,-0.656,11603
Krujë,41.5178,19.7978,11721
Rurrenabaque,-14.4422,-67.5283,11749
Apen,53.2214,7.8097,11600
Lake Los Angeles,34.6097,-117.8339,11751
Aesch,47.4694,7.5942,10352
Choppington,55.145,-1.601,9787
Sinzheim,48.7619,8.1669,11351
Wolnzach,48.6,11.6167,11622
Wolmirstedt,52.25,11.6167,11536
Ross on Wye,51.914,-2.587,10700
Carbonera,45.6833,12.2833,11183
Raubling,47.7881,12.1047,11485
North Tidworth,51.237,-1.664,10621
Arlington,35.2594,-89.668,11743
Wanderlândia,-6.8489,-47.9628,11734
Magdagachi,53.45,125.8,11739
Teixeiras,-20.6508,-42.8569,11670
Al M’aziz,33.7039,-6.34,11502
Vauvert,43.6933,4.2761,11633
Somerset,40.005,-79.0778,11738
Pimenteiras,-6.245,-41.4189,11733
Bonito de Santa Fé,-7.3128,-38.515,11684
Nemyriv,48.9794,28.8439,11697
Río Colorado,-38.9908,-64.0958,11733
Velké Meziříčí,49.3553,16.0123,11452
Matca,45.85,27.5333,11605
Elma,42.8231,-78.6371,11732
Excelsior Springs,39.339,-94.24,11731
Diamond Springs,38.692,-120.8391,11731
Lundazi,-12.2895,33.17,11635
Gerstetten,48.6225,10.0206,11599
Kalaoa,19.7369,-156.0122,11729
Deutschlandsberg,46.8161,15.215,11663
Gräfenhainichen,51.7292,12.4556,11654
Sint Anthonis,51.6258,5.8811,11606
Laredo,43.4144,-3.41,11023
Saverne,48.7414,7.3619,11289
Dudley,42.055,-71.9352,11723
Poggio a Caiano,43.8167,11.0667,10048
Portomaggiore,44.7,11.8,11630
Angicos,-5.6658,-36.6008,11705
Carver,41.8739,-70.7563,11720
Cordele,31.9563,-83.7694,11719
Orchha,25.35,78.64,11511
Musile di Piave,45.6178,12.565,11461
Mendota,36.7555,-120.3776,11716
Grafton,43.3204,-87.948,11715
Tegueste,28.5233,-16.3408,11287
Möhnesee,51.4958,8.1306,11620
Tamezmout,30.8075,-6.1142,11697
Athol,42.5841,-72.2177,11713
Jódar,37.8333,-3.35,11634
Plymouth,41.6642,-73.0263,11711
Pacoti,-4.225,-38.9228,11607
Isola della Scala,45.2667,11.1333,11545
Eufaula,31.9102,-85.1505,11709
Frenštát pod Radhoštěm,49.5483,18.2108,10766
Glen Rock,40.9601,-74.1249,11707
Cocoa Beach,28.3326,-80.6274,11705
Altdorf,48.5667,12.1167,11215
Prymorsk,46.7333,36.3596,11679
Ravanusa,37.2678,13.9697,11471
Aniche,50.33,3.2511,10146
Taormina,37.85,15.3,10872
Benaguacil,39.5933,-0.5864,11256
Motegi,36.5167,140.1833,11631
Nossa Senhora dos Milagres,-12.87,-39.8589,11659
Mena,51.5167,32.2167,11670
Ubaí,-16.285,-44.7778,11681
Bagamanoc,13.9408,124.2888,11551
Oliva,-32.0416,-63.5698,11672
Campo do Meio,-21.1069,-45.83,11651
Bullas,38.0497,-1.6706,11553
Billerbeck,51.9792,7.295,11566
Nyazepetrovsk,56.05,59.6,11687
Ouro Branco,-9.1667,-37.3567,11635
Mitai,32.7117,131.3078,11642
Clute,29.0256,-95.3975,11690
Rodeio,-26.9228,-49.3658,11600
Tamalpais-Homestead Valley,37.8793,-122.5382,11689
Gander,48.9569,-54.6089,11688
Allonnes,47.9686,0.1606,11075
Ovada,44.6392,8.6464,11365
Port St. John,28.4771,-80.7874,11684
Eningen unter Achalm,48.4831,9.2522,11199
Caorle,45.6003,12.8876,11606
Chantilly,49.1869,2.4608,11001
Hinwil,47.3033,8.8444,11179
Hazerswoude-Dorp,52.1,4.5833,11366
Southborough,51.1598,0.2652,11124
Isaszeg,47.5333,19.4,11470
Septèmes-les-Vallons,43.3983,5.3658,11058
Serra do Salitre,-19.1108,-46.69,11668
Endwell,42.1185,-76.0219,11677
Udachnyy,66.4,112.3,11676
Guaiçara,-21.6219,-49.7986,11633
Xiaoba,26.7217,106.9236,11560
Salaya,13.8023,100.3208,11318
Redentora,-27.6639,-53.6378,11669
Iver,51.521,-0.507,11119
Imaruí,-28.3408,-48.82,11672
Lyuban’,52.7819,28.0525,11654
Diao’ecun,40.7218,115.8136,11631
Sant Joan de Vilatorrada,41.7456,1.8056,10998
Esquipulas Palo Gordo,14.9333,-91.8167,11138
Tabontabon,11.0333,124.9667,11204
Plano,41.6757,-88.5294,11665
Madison Heights,37.4487,-79.1057,11665
Port Morant,17.891,-76.329,11536
Huandacareo,19.9906,-101.275,11592
Kuřim,49.2985,16.5315,11021
Rudersberg,48.8856,9.5281,11382
Guthrie,35.8428,-97.4357,11661
Dranesville,38.9955,-77.3693,11661
Royal Wootton Bassett,51.533,-1.9,11385
Rothesay,45.3831,-65.9969,11659
Pilar,10.8,124.55,11308
Burgthann,49.35,11.3,11366
Schwaigern,49.1333,9.05,11425
El Campo,29.1987,-96.2724,11655
Varzaneh,32.4194,52.6481,11506
Fortaleza dos Nogueiras,-6.9639,-46.1769,11646
Trecastagni,37.6167,15.0833,11074
Videle,44.2833,25.5333,11508
Whitburn,55.8621,-3.6872,10527
Annoeullin,50.5294,2.9328,10486
Mala Vyska,48.65,31.6333,11614
Bonate di Sopra,45.6819,9.5586,10020
Oulad Friha,32.6108,-7.625,11581
Panajachel,14.7361,-91.1558,11142
Drawsko Pomorskie,53.5333,15.8,11597
Budakalász,47.6215,19.046,10924
Accokeek,38.6745,-77.0023,11647
Mistelbach,48.5667,16.5667,11559
Gravatal,-28.3308,-49.035,11577
Svidník,49.3056,21.5678,11096
Saint Helena Bay,-32.7583,18.0278,11529
Rangsdorf,52.2831,13.4331,11309
Krynica,49.4222,20.9594,11361
Doornspijk,52.4192,5.8161,11116
Kalmiuske,47.6667,38.0667,11603
Brock,44.3167,-79.0833,11642
Kirchhundem,51.1,8.0833,11564
Evanston,41.2602,-110.9646,11641
Stupava,48.2833,17.0333,11471
Nzeto,-7.229,12.865,11633
Tudela,10.6667,124.4833,11296
Dautphe,50.8583,8.55,11475
Eccleston,53.4539,-2.7748,10433
Randaberg,59.0017,5.6153,11221
Anatolí,39.6386,20.8661,9798
Hipperholme,53.7258,-1.812,11308
Vernouillet,48.9722,1.9833,10077
Itabirinha de Mantena,-18.5658,-41.2328,11576
Möhlin,47.5583,7.8458,11042
Sidi Moussa Ben Ali,33.5594,-7.3817,11445
Bad Nenndorf,52.3369,9.3786,11144
Teulada,38.7292,0.1019,11278
Walldürn,49.5831,9.3681,11518
Schöningen,52.138,10.9674,11306
Bytča,49.2228,18.5581,11362
Calheta,32.7333,-17.1667,11521
Pīr Bakrān,32.4686,51.5578,10851
Oignies,50.4692,2.9936,9841
Gravelines,50.9864,2.1275,11132
Belmonte Mezzagno,38.05,13.3833,11239
Camisano Vicentino,45.5167,11.7167,11248
Derdara,35.1167,-5.2833,11547
Chegem Vtoroy,43.6022,43.6242,11575
Pontiac,40.8881,-88.6414,11622
Griswold,41.5852,-71.9226,11622
Dingman,41.3226,-74.9264,11619
Stonehaven,56.964,-2.211,11602
Lenvik,69.3836,17.9675,11618
Cachoeira de Minas,-22.355,-45.7789,11579
Sidi Kasem,35.5339,-5.2183,11537
La Unión,8.8572,-75.2767,11566
Paranatama,-8.9208,-36.6581,11566
Summerland,49.6006,-119.6778,11615
Bradwell,52.05,-0.787,9657
Kuruman,-27.4597,23.4125,10006
Franklin,39.5538,-84.295,11612
Gold Canyon,33.3715,-111.4369,11612
Selsey,50.735,-0.7898,10737
Batemans Bay,-35.7081,150.1744,11294
Likhoslavl,57.1167,35.4667,11594
Den Chai,17.9835,100.0519,11542
Firminópolis,-16.5819,-50.305,11580
Boscotrecase,40.7833,14.4667,10247
Kem,64.95,34.6,11604
Antônio Carlos,-21.3178,-43.7469,11584
Dzouz,31.8697,-7.3097,11501
Ulricehamn,57.7917,13.4186,11399
Shengping,28.4865,98.913,11595
Oñate,43.0333,-2.4167,11497
Diepenveen,52.2894,6.15,10838
Cedarburg,43.2991,-87.9887,11603
Săcueni,47.3525,22.0914,11526
Claiborne,32.5379,-92.1981,11602
Temamatla,19.2028,-98.87,11206
Kenzhe,43.4975,43.5539,9669
Sursee,47.1742,8.1081,9900
’Aïn Roua,36.3344,5.1806,11499
Putnam Valley,41.3979,-73.8368,11597
La Riche,47.3892,0.6606,10331
Waltikon,47.3667,8.5833,10600
De Panne,51.1019,2.5917,11129
Langelsheim,51.9381,10.335,11361
North Middleton,40.2462,-77.2168,11594
Stollberg,50.7083,12.7783,11303
Werther,52.075,8.4125,11274
Ézanville,49.0278,2.3608,9719
Ghinda’e,15.45,39.0833,11560
Peiting,47.8,10.9333,11439
Beachwood,41.4759,-81.503,11590
Seven Hills,41.3805,-81.6737,11590
Siniscola,40.5743,9.6963,11531
Upper Montclair,40.8428,-74.2014,11589
Rutesheim,48.8097,8.945,10916
Epazoyucan,20.0177,-98.6361,11522
Höhenkirchen-Siegertsbrunn,48.0167,11.7333,10872
Tadley,51.3506,-1.1376,11473
Ciechocinek,52.8833,18.7833,10874
Harsum,52.2054,9.96,11359
Martinsville,40.603,-74.5751,11586
Sesto Calende,45.7333,8.6333,11141
Cranleigh,51.1363,-0.4784,11241
Recke,52.37,7.7189,11371
Val-des-Monts,45.65,-75.6667,11582
Paranacity,-22.93,-52.1508,11580
Jucati,-8.7058,-36.4889,11485
Cerrillos,-24.9,-65.4833,11498
Elk City,35.385,-99.4331,11577
Bouabout,31.2655,-9.1786,11494
Satuek,15.3008,103.3013,11444
Tawnza,32.0944,-6.6025,11488
Andraitx,39.5746,2.4206,11433
Riesi,37.2833,14.0833,11402
Holywood,54.636,-5.845,11257
Mulungu,-4.3058,-38.9958,11485
Leatherhead,51.295,-0.329,11316
Yuasa,34.0294,135.1903,11038
Scottdale,33.795,-84.2634,11568
Taché,49.7081,-96.6736,11568
Severnyy,67.6083,64.1233,11562
Grobbendonk,51.1919,4.7386,11172
Sablan,16.5,120.5167,11457
Raesfeld,51.7667,6.8333,11368
Prinsenbeek,51.5981,4.7136,10168
Silver City,32.7784,-108.2698,11561
Upper Uwchlan,40.0817,-75.7071,11560
Wambrechies,50.6853,3.0486,10857
Duas Barras,-22.0508,-42.5219,11528
Resende Costa,-20.9219,-44.2378,11540
Melito di Porto Salvo,37.9167,15.7833,11240
Agareb,34.7414,10.528,11513
Douar Trougout,35.1797,-3.7714,11458
Glückstadt,53.7917,9.4219,11069
Ferreiros,-7.4478,-35.2439,11430
Wakefield,38.823,-77.2407,11554
Wittingen,52.7281,10.7391,11503
Esil,51.9556,66.4042,11551
Dolores,17.649,120.7103,11315
Whitchurch,51.4064,-2.5594,11061
Montanhas,-6.4858,-35.2878,11413
Drezna,55.75,38.8333,11480
Rheinau,48.6678,7.9347,11395
Omaruru,-21.4183,15.9539,11547
Kin,26.4561,127.9261,11252
Mitchellville,38.9358,-76.8146,11547
Lézignan-Corbières,43.2006,2.7578,11248
Cholpon-Ata,42.65,77.0833,11520
